train_id	name	item_condition_id	category_name	brand_name	price	shipping	item_description
214994	Gallery wall spring prints	3	Home/Home Décor/Home Décor Accents		14.0	0	DIY gallery wall in a book! 29 prints left in this book. Original 32. Colors of spring collection. 6 11X 14 prints with multiple 8X10, 5X7 and 4X 6. Included is layout ideas for your wall. Just put them in a frame. Beautiful prints!
744112	Wii Sports	2	Electronics/Video Games & Consoles/Games	Nintendo	6.0	1	Wii sport Great condition
1450965	Women's Sz14 HiWaisted Levi SHORTS #S25	3	Women/Athletic Apparel/Shorts	Levi's®	17.0	1	"Women's Sz 14 High Waisted Levi 569's Purposely Distressed SHORT SHORTS WAY CUTE. Medium Blue Wash Take a close look at the pictures as they are a part of the description. True: W 32"", R 11"", I 2.5"" Hips 40"" leg opening 22"". Please compare these measurements with a pair you currently own to make sure they will fit. Made of 100% cotton. #S25"
1050519	DOC MARTENS BOOTS	2	Women/Shoes/Boots	Dr. Martens	65.0	1	Worn a couple times, they're so comfortable. But unfortunately these were too big on me. WOMENS 8.5 MENS 7
15600	Kate Spade Hanna Crossover Bag	1	Women/Women's Handbags/Messenger & Crossbody	Kate Spade	78.0	1	"This is my last price drop--- this price includes free shipping! They are priced to sell! This bag is creme and black with gold hardware . It has an adjustable strap and light pink interior. Its priced to sell. It's a great classic bag! I bought this as a gift for a friend and decided to give something else! leather w/ gold hardware 6.5"" tall, 9.5"" wide 7.5"" open width, 3.25"" bottom width adjustable strap up to 21.5"" inside: 1 open pouch"
505627	NINE WEST PUMPS	3	Women/Shoes/Pumps	Nine West	10.0	1	Kitten heel- almost 2 inches fits true to size
45163	Versace medusa head buckle belt 100cm	1	Men/Men's Accessories/Belts	Versace	240.0	1	100 % authentic brand new Versace leather belt with gold Medusa head buckle. It comes with tag Belt is 100cm which is waist size in men's USA jeans 34-36 Smooth Finished Leather with Medusa head Buckle, belt have 5 hole to adjust your waist. We ship every day, if you have any questions regarding anything please feel free to message me Guaranteed authenticity or your money back! For any reason you experience any issues throughout the transaction . I can solve ANY PROBLEMS! ANY TIME!
58879	Overwatch Ps4	2	Electronics/Video Games & Consoles/Games		36.0	1	In perfect condition
974275	Philosophy Sweet Vanilla Fig 32oz 3-in-1	1	Beauty/Bath & Body/Bath		23.0	0	3-in-1 Bath, Body, and hair Shampoo. New and sealed with pump!
830021	RayBan Eyeglasses Titanium Gunmetal	2	Vintage & Collectibles/Accessories/Eyewear	Ray-Ban	75.0	1	RayBan Eyeglasses Titanium Gunmetal Tortoise NWOT Size: 54-19-140 NEW WITHOUT TAGS!!! 100% AUTHENTIC Includes a RayBan Case only We Ship within 1 business day!
279031	"VS ""Miraculous Push Up Bra- 34 B"	3	Women/Underwear/Bras	Victoria's Secret	16.0	0	This bra has been used but still in great condition. Underwire, a lot of padding. Black.
994528	Tanning lotion	1	Beauty/Skin Care/Sun		20.0	1	Brand new
723350	Jordan True Flight	3	Kids/Boys (4+)/Shoes		51.0	0	Black, grey, and white Size youth 6 but fits a women's 7.5 or 8 Good condition only minor flaws
739998	⚡Sale Victoria's Secret Medium set	1	Women/Athletic Apparel/Tracksuits & Sweats	Victoria's Secret	71.0	0	*****FIRM PRICE DONT ASK**** Victoria's Secret PINK Medium Hoody With CAPRI bottoms SOLD OUT IN STORES!! ****Hats & accessories are not included Gorgeous unique design LAST ONE! BEST VS sale going on -VS Pink, MK, coach, iPhone cases *****BUNDLE WILL ONLY SAVE ON SHIPPING******
569072	Cute long sleeve crop	2	Women/Tops & Blouses/Other	H&M	15.0	0	Super cute new without tag crop shirt. Has elastic waist and wrist band and slit cuts from shoulder to elbow. Has some small cutouts for design in front.
1057235	Scooby Dum Funko Pop	1	Kids/Toys/Action Figures & Statues	Funko	15.0	1	Scooby-Doo Funko Pop Scooby Dum Funko Pop #254 Specialty Series Exclusive Price includes shipping. Packaged carefully with bubble wrap.
1044362	L 9-10 VS Pink Beach Slides Sandals Slip	1	Women/Shoes/Sandals	Victoria's Secret	20.0	1	New in package LARGE - fits 9 & 10 Beach Please
484636	Kate Spade wallet	1	Women/Women's Accessories/Wallets	Kate Spade	56.0	0	New witn tags Kate Spade wallet Pink color Sparkly No free shipping Price firm Thanks
1332776	Clinique bundle	1	Beauty/Skin Care/Face	Clinique	12.0	1	✨NEW✨ Repairwear laser focus .24fl oz Smooths, restores, corrects Clinique smart .24fl oz Custom-repair serum Sculptwear .27fl oz Lifts & contour serum for face and neck All travel size ✔️ same day shipping
278424	Mac selena	1	Beauty/Makeup/Lips	MAC	75.0	1	Bidi bidi bom bom lipgloss Authentic proof of purchase Limited edition online only sold out Price firm!!!!! No negativity please No free shipping Dropped the price first come first serve have items in HAND
1049923	Tan and black chevron dress	3	Women/Dresses/Above Knee, Mini	JCPenney	16.0	0	No description yet
363485	Victoria Secret pink Shirt size Small	3	Women/Tops & Blouses/T-Shirts	PINK	12.0	0	Good condition Vs Pink size small. Has lace on top part of sleeves maroon in color. Smoke and pet free
718483	cropped no shoulder shirt	2	Women/Tops & Blouses/Blouse		4.0	1	price is negotiable! need to get rid of clothes so i have money for new ones asap!
765435	Wii racing Games	3	Electronics/Video Games & Consoles/Games	Nintendo	21.0	0	Good condition Wii racing games. 5 Games in all Wild Ride Off Rode Jeep Thrills Dirt 2 Dodge Racing
192865	Nwt quilted bomber	1	Women/Athletic Apparel/Jackets		23.0	0	Brand new with tags amazing light weight quilted look purple floral bomber jacket. This is a resale shop so unless item is marked NWT or NWOT you are purchasing preloved clothing. Although I spend many hours searching for amazing items at great prices I cannot guarantee perfection. 5.00 off bundles of 45.00 or more purchased at once. Free shipping over 60.00 Sizing- I am currently a 10/12, medium/Large, with a 36DDD bust and 5'3 tall. However every item is made differently and I've personally been known to buy and wear sizes S-XL or 10-14 based on the fit of an item. Please look carefully at how an item fits me and ask any necessary questions. Returns cannot be made for sizing.
308557	Shoulder bag. MOVING & NEED GONE ASAP!!!	3	Women/Women's Handbags/Shoulder Bag		4.0	1	Moving soon! Small shoulder bag. Comfy. Good condition. Brand is Raymond Waites. Adjustable strap. Washable.
32864	For Pug Life	1	Home/Home Décor/Home Fragrance		8.0	1	☆ INCLUDES ☆ ☆15w bulb ☆ 2 pkg highly scented soy wax melts (Choose from available scents listed on profile page) ☆NEW IN BOX ACCENT OUTLET PLUG IN  ELECTRIC SCENTED WAX WARMER FRAGRANCE LAMP BURNER This beautiful modern design fits nicely into any home decor theme in any room Kitchen Bedroom Bathroom  or office space.  Perfect addition to your farm ranch cabin beach house.  It casts a warm ambiance glow making it a perfect night light while the enticing aroma surrounds you creating a warm welcoming atmosphere in your environment.  Great aromatherapy for stress relief and meditation. Compatible w/any brand wax melts/tarts/ essential oils like Scentsy, Pink Zebra, Bath and Body, Yankee, Scentsationals, Ambi Escents, Estate Better Homes.  Base  has on/off switch. Safe alternative to a candle or candles, No flame, soot, or ash. Is Wickless Flameless
218531	Headphones	1	Electronics/TV, Audio & Surveillance/Headphones		127.0	1	Brand new beats solo 3.o wireless. Color is black. Free shipping
1010383	Swimsuit coverup/swimsuit/bra lot	2	Women/Swimwear/Two-Piece		26.0	0	1 swimsuit coverup, 2 swimsuits (2 piece), extra swimsuit top, 32B bra, XSMALL sports bra. Message for more details. :)
45223	SIZE 8.5 liz claiborne slipon [rm]	3	Women/Shoes/Loafers & Slip-Ons	Liz Claiborne	9.0	1	LIZ CLAIBORNE SIZE 8.5 LEOPARD [rm]
683968	Authentic Gucci Boston	3	Women/Women's Handbags/Satchel	Gucci	71.0	0	"Authentic Gucci bag. Missing zipper pull, Corners are worn, see pics. Overall good condition, no tears or rips just sign of normal wear. Smoke free home. Leather trim dyed chocolate brown to treat extreme discoloration originally white. 11 x 8 x 3"" with 7"" strap drop. 1 interiot slip pocket and zipper pocket. Code 130942 1731 Ships next day except weekends."
951196	Final! Michael Kors New Wristlet	1	Handmade/Bags and Purses/Wristlet		42.0	0	"Gorgeous! Authentic Michael Kors. Retail price:[rm] New with tag attached! Size: 8.5""x5""x1"" Fits an Iphone 7!"
968714	iphone charger cables + free wall cube	1	Electronics/Cell Phones & Accessories/Chargers & Cradles		6.0	1	Includes 2x iPhone chargers cables 1x charger cube let us know if your a returning costumer and we will add in a free iPhone charger :) New Generic Compatible with any iPad mini/iPhone and Mac/most smartphones as well. iPhone 5/iPhone 6/iphone 6s/iphone 5s/iphone 5c/iphone 6/iphone 6s plus/Mac/most smart phones/laptops/iPad air/cheap/sale/gifts/birthday gifts/fast shipping/free shipping/free ship/shop10/car chargers/wall chargers Let us know before rating the transaction if there is any issue so we could fix the problem immediately, thanks Shipping: Free shipping! I ship every 2-3 business days *happy 4th of July!!!* Perfect birthday gift!!! Thank you for choosing Shop10
1389061	"Tempered glass for iPhone 6 Plus 5.5"""	1	Electronics/Cell Phones & Accessories/Screen Protectors		4.0	1	No description yet
639350	Cream colored sweater by Ava & Viv	2	Women/Sweaters/V-Neck		12.0	1	Size 4x. Slimming design. Cream with sparkle thread. Long sleeves. Super soft, not scratchy. NWOT.
236665	Black lace crop zip jacket	2	Women/Coats & Jackets/Motorcycle		12.0	0	Closet Clear-out! Black lace zip crop jacket with long sleeves. Can be fully zipped and has two pockets. Gorgeous lace and cross body zip. Priced to sell. Need it sold before May!
314774	TC Purple Stars! FreeShip NWT Lularoe	1	Women/Athletic Apparel/Pants, Tights, Leggings		40.0	1	New colorway of this popular unicorn print! BNWT Lularoe TC Leggings in Purple Stars print. Pet free smoke free home. Price is firm and includes fast free shipping. Please also check out my other Lularoe listings and request a bundle to save! I make every effort to ship orders out promptly and kindly ask for prompt rating once your item has been delivered. If you are new here, please note that sellers don't get paid until rating is complete. Thank you!
1194924	VS PINK set	2	Women/Athletic Apparel/Tracksuits & Sweats	PINK	50.0	1	VS PINK PINK Nation set. Top is slightly high low, sleeves are quarter length. Pants say PINK Nation down the left leg with the dog directly above. Has drawstring. Worn and washed once. Both size XS. Price is firm
46621	Shopkins !! HOLD !! FOR Lbg6117	1	Kids/Toys/Dolls & Accessories		199.0	0	5 - season 5- 5 packs, 1 -season 5 Mega Pack, Lipy Lips Plush, sweet spot Playset, cupcake queen Cafe Playset and makeup spot Playset And Tall Mall, season 6 5 pack, season 6 Nice n icy fridge, washer,
288772	NEW, Disney Finding Dory Blue~Ray + DVD	1	Electronics/Media/Blu-Ray		13.0	1	Sealed!!! Feel free to ask question??? Prior to purchasing!! **FREE SHIPPING**
738790	Led Keychain	1	Vintage & Collectibles/Accessories/Keychain		3.0	1	It's brand new
723204	Off Shoulder Top	3	Women/Tops & Blouses/Blouse		9.0	0	Size M, good condition
1144744	2-Rock Revival 27 Skinnys both Celinda	2	Women/Jeans/Slim, Skinny	Rock Revival	186.0	0	Rock Revival size 27 Celinda Ankle Skinny [rm] retail from BUCKLE with original Tags Rock Revival size 27 Celinda Skinny [rm] Retail NWOT from Buckle These amazing Rocks are like NEW! Worn once, washed once, and hung to dry. These are flawless, like NEW, store quality & condition. Please check out the photos for style inspiration & all the fresh & unique high quality finishes! This will be a great addition to any Buckle fan's closet. Style perfectly with your other Buckle favorites such as: Miss Me and Big Star Other items pictured are for style inspiration only, and are not included in this listing. However, I am always open to all serious inquires :) I ship 6 days per week, Saturdays until 10:am (post office hours) Items will either be shipped same business day, or next business day! Thank you for checking out my listings. Happy Shopping!!
1365707	MAC Siahi Fluidline	3	Beauty/Makeup/Eyes	MAC	7.0	1	Used once
616197	75 Piece Ulta Makeup Set	2	Beauty/Makeup/Makeup Sets	Ulta	51.0	0	This 75 piece makeup collection includes 2 matte lip creams, 2 butter balm lip glosses, 4 eye liner pencils, 4 makeup applicators, 2 cream contours, 2 cream illuminators, 2 shimmer bronzers, 4 illuminating powders (highlighters), 4 shimmer blushes, 36 matte and shimmer eyeshadows, 2 matte bronzers, 3 concealers, 4 setting powders, 2 matte blushes, a brush, 1 brow wax, 2 brow powders, and 3 gel eye liners. I am missing the plastic cover on one piece of the kit and I swatched a few eyeshadows and one gel eyeliner (as shown in picture 4). Other then that it is brand new and I cleaned it off for whoever buys it. If you have any questions about the price or anything else please feel free to contact me! This item is no longer available in stores or online. This kit usually retails at [rm]
625558	Lot of 7 summer dresses tops large	3	Women/Dresses/Knee-Length		15.0	0	2 long dresses 2 short dresses 3 tops Size Large
1283834	Urban Decay one and done	1	Beauty/Makeup/Face	Urban Decay	27.0	0	Urban Decay one and done complexion perfector Shade LIGHT New In box 100% authentic Authentic code provided
599614	New Victoria secret bralett	1	Women/Underwear/Bras	Victoria's Secret	21.0	0	XL 38D to 40 B-C
1076627	Wallet	1	Women/Women's Accessories/Wallets	Vera Bradley	7.0	1	Authentic Vera Bradley wallet. Still has tags. Never used. Fast & free shipping with tracking.
6375	2 Large Purple LOKAI authentic	1	Women/Jewelry/Bracelets		6.0	1	Size large Includes everything pictured These bracelets are limited edition 100% authentic This is a GOOD DEAL Prices fluctuate due to sales SAME DAY SHIPPING
59907	Gray Lacrosse Sweatshirt Size S	2	Women/Sweaters/Hooded		20.0	1	Perfect condtion
238756	Adidas Pants	2	Kids/Boys (4+)/Bottoms		16.0	0	Size med kids adidas pants in black
629862	Vera Bradley Jewelry Pouch	2	Home/Storage & Organization/Jewelry Boxes & Organizers	Vera Bradley	12.0	1	Only used on one trip. Has 3 compartments and one clear compartment. Rolls together and holds with an internal magnet and then ties closed. Absolutely adorable and it doesn't take up much room in your luggage. Smoke free home!
1145886	Russian Gold Alex & Ani	2	Women/Jewelry/Bracelets	ALEX AND ANI	24.0	0	Alex And Ani
1135224	Lot of 2 Men's Rue21 shorts size Medium	1	Men/Shorts/Casual Shorts	Rue21	11.0	0	Brand new with tags!
31203	New stainless steel cross necklace	1	Men/Men's Accessories/Other		22.0	0	"Brand new. It's real stainless steel men's cross necklace high quality. Chain length: 22"" Pendant length: 2"""
379362	Kate Spade Wallet - Rose Gold	1	Women/Women's Accessories/Wallets	Kate Spade	62.0	0	Brand new Newbury Lane Stacy Wallet/ card holder Color: Rose Gold Retail [rm] plus tax
408827	Lularoe Nicole XXS	1	Women/Dresses/Knee-Length	LuLaRoe	30.0	1	brand new with tags. red with detail pattern. very stretchy
818771	Lululemon headband thick with grips	3	Women/Women's Accessories/Hair Accessories	Lululemon	7.0	1	Used sold as is, good condition
1349217	New NIKE women's Sock Dart SE ~ size 10	2	Women/Shoes/Athletic	Nike	81.0	0	brand new no lid size 10 black/vachetta tan/white comes from smoke free home 100% authentic
193309	Victoria's Secret Pink Chicago Sweater	1	Women/Sweaters/Other	Victoria's Secret	70.0	1	Brand new with tags Size XS but oversized could probably fit a S/M also Chicago collection Sequin detailing RARE/HARD TO FIND
1338738	Real fur Pom Pom monster doll keychain	1	Handmade/Accessories/Keychain		15.0	1	Real fur Pom Pom real fur monster doll keychain charm bug bags karlito golf cart bag pendant strap Fabric: 100% Rabbit fur Size: 18-20CM Color: gray Packaging: a rabbit, OPP bag.
54749	Jewelry Magnifier 30X 60X LED Light	1	Other/Other/Other		7.0	0	Pocket magnifying glasses for jewelry authentication. Good for gems jewelry rocks stamps coins watches hobbies antiques models photos and more, These Jewelry Loupes Will Give Your a Dream, The Dream With a Classy Geologist and Goldsmith. Light Weight, easy carrying. Just pull out the magnifier to use and put it back when not in use Dual LENS. Primary lens: 30x22mm, supplementary lens: 60x12mm.You can choose different lens free. SUPER BRIGHT LED LIGHTING. Switch on/ off for bright white led light convenient for see the objects clearly under insufficient sunlight or dark environment EASY TO USE & FOLDABLE DESIGN. Just pull out the magnifier to use, and put it back when not in use. It requires 3 LR1130 batteries (Batteries are Included) *READ: Boxed was damaged when bought Buyer listed it as Brand New but it looks like it was opened at least once.***** Check out our other listings on our page.
15743	Off Shoulder Blue/Paisley Romper	2	Women/Dresses/Above Knee, Mini		18.0	1	LIKE NEW. Silky material. So pretty & comfortable! Size small. Stretchy elastic shoulder part & sleeves. Could fit a medium.
1104898	XS NWT Xhilaration bikini top	1	Women/Swimwear/Two-Piece	Xhilaration	9.0	0	Size XS NWT Xhilaration bikini top. Brand new, never worn, tags attached. Is black and white tribal print with orange accent on back. Has back hook closure. Has ruffled overlay on front and back. Has removable padding. I only have the top, no matching bottoms.
147720	Brown Boots Size 7	3	Women/Shoes/Boots		26.0	0	Like New! -Journee Collection -Size 7 Worn once for about an hour. -I think they might be wide calf boots, they are just a little to big around my calves but are a true size 7!
789130	Reversible Workout Top	3	Women/Athletic Apparel/Shirts & Tops		10.0	0	Orange & Purple Mesh
987266	Lularoe Irma	1	Women/Tops & Blouses/Tunic		27.0	1	Floral print, brand new with tags, offers welcome.
1451555	VS Pink Slides	1	Women/Shoes/Sandals	PINK	25.0	1	Brand new in online wrapping VS Pink Medium Slides. fits 7-8 shoe size The color is a coral orange color
1409091	Men's Small Monster Hoodie	3	Men/Sweats & Hoodies/Hoodie		18.0	0	Men's small black Monster energy drink zip-up hoodie. #hoodie #monster #deztiny1998
674229	New napoleon money clip	1	Men/Men's Accessories/Wallets		5.0	1	Sealed new gold tone napoleon money clip Every thing must go up for offers and bundles
1169327	Hand Sanitizer.	1	Beauty/Skin Care/Hands & Nails	Bath & Body Works	9.0	0	Bath & Body Works aromatherapy agree relief anti-bacterial hand sanitizer. Eucalyptus Spearmint. SORRY FOR THE DUST SHOWN IN THE PIC! Lol
852582	Super smash bros Nintendo 64	3	Electronics/Video Games & Consoles/Games		45.0	1	No description yet
925102	Boys Joggers	3	Kids/Boys (4+)/Bottoms		18.0	0	3 pairs of boys joggers. 1st pair on left is size 4/5, middle (grey) size 5/6, Nike pair are size 6. No tears or rips, my son just grew out of them.
1000434	VS PINK t-shirt	2	Women/Tops & Blouses/T-Shirts	Victoria's Secret	20.0	0	Includes a pocket on the front Navy
21355	Polo Ralph Lauren dress 4T	3	Kids/Girls 2T-5T/Dresses	Ralph Lauren	11.0	0	Great condition, worn just once. But I just saw a slight stain inside collar. (Picture #3) Except this, in excellent condition
708155	Beautiful silver stud earrings	1	Women/Jewelry/Earrings		9.0	1	Great quality!! Fast free shipping!! Brand new!! Everything I sell is new!!! I also make bundles!!
1129587	Nike Men's Red Tank XXL	3	Men/Athletic Apparel/Shirts & Tops	Nike	16.0	0	Nike Men's Red Sleeveless Tank. Size XXL. Polyester. Dri-Fit. Come check out my other listings!!! Brands I have include: Air Jordan, Adidas, Athleta, Brooks, Burton, Columbia, HEAD, Lululemon, Nike, Patagonia, Reebok, REI, The North Face and Under Armour.
439863	Toddler boys shirt	1	Kids/Boys 2T-5T/Tops & T-Shirts		3.0	1	Brand new Size 2T
1454612	NWT Lululemon Pace Rival Crop Size 6	1	Women/Athletic Apparel/Pants, Tights, Leggings	Lululemon	88.0	1	Pace Rival Crop brand new w/tags color WSNB/seal too big for me
880701	Pink Victoria Secret Sequined Shirt	2	Women/Tops & Blouses/T-Shirts	PINK	19.0	0	From Victoria secret size medium sequined gray shirt in really good condition vneck bundle if interested Tags Hollister American Eagle American Apparel Misguided Miss Me Adidas Brandy Melville Forever 21 H&M Free People Asos Urban Outfitters Fashion Nova Nike North Face Topshop Zara
760770	Money sign home made shorts plus size	3	Women/Athletic Apparel/Shorts		8.0	0	Black and white plus size shorts 3x/4x Stetchy Plus they have money signs and yes these are homemade and with pockets
1350084	Leopard Coach Wristlet NWOT	2	Handmade/Bags and Purses/Wristlet		10.0	1	Leopard coach wristlet NEW without tags
737252	Victoria secret pink yoga crop small	3	Women/Athletic Apparel/Pants, Tights, Leggings	Victoria's Secret	12.0	0	Size small yoga crop original [rm] No stains wholes or tears Pants has been warn but in good shape Smoke and pet free home Will bundle with any of my other items
1271641	NWT Top Bundle Cardigan & Tank Top	1	Women/Tops & Blouses/Tank, Cami		9.0	0	Sz small tank & Sz medium cardigan! Both for [rm]! Both brand new Necklace not included
9784	Farsali elixir & Selena Compact Bundle	1	Beauty/Makeup/Face	MAC	119.0	0	This is a great deal for two products that are hard to get. The farsali rose gold elixir (30 mL) and the MAC Selena bronzer/blush compact in techno cumbia. These products are authentic, never been used and never been opened !! The MAC compact was originally purchased at Macy's and the rose gold elixir through their website.
1227049	Kat Von D lock it hydrating face primer	3	Beauty/Makeup/Face	Kat Von D	23.0	1	Only used maybe twice. Wasn't for me. Comes with original box!
941938	(XS-S) H&M Sheer Dress	3	Women/Dresses/Above Knee, Mini	H&M	11.0	0	Button up sheer long sleeve dress. H&M Divided brand. Best fits size xs-small. No flaws. Tags: hearts skater dress hipster button up cardigan kimono black white
1052507	both gloves	4	Sports & Outdoors/Team Sports/Lacrosse		20.0	0	No description yet
769963	Bobs by skechers	3	Women/Shoes/Loafers & Slip-Ons	SKECHERS	13.0	0	Size 7 Glitter silver Excellent condition
114219	Bundle for wittyaa	4	Beauty/Makeup/Makeup Sets	Sephora	19.0	0	No description yet
14170	Lipsense Kiss me Katie, gloss & remover	2	Beauty/Makeup/Lips		45.0	1	BRAND NEW *OPENED ITEMS* 1 lip color in the shade Kiss me Katie 1 gloss 1 oops remover *all 3 have been opened but never used! The wands have never had hand lip or skin contact! Paid [rm] for all 3 2 weeks ago. Will not separate
758731	2 high quality Fidget Spinners	1	Kids/Toys/Games		20.0	1	Comes with cute gift box like in picture Spins from 1-4 min Special and Final price Message me for color 2 for 20 Firm price and final
1406998	Toddler jordans 10c	3	Kids/Boys 2T-5T/Shoes		19.0	0	Good condition
1159100	Black and White Platform Creepers	2	Women/Shoes/Fashion Sneakers		15.0	0	I only wore these once. These have tons of cushion and about 2 inches of platform.
1207881	Bodycon Multicolor Leopard Midi Skirt	2	Women/Skirts/Straight, Pencil		18.0	1	"NWOT.... Very beautiful printed skirt bought from online boutique unfortunately it was too small... Size L... Approx Length from waist to hem: 25""... Can definitely be dressed up or down... This listing is only for the skirt but I am also selling the top in my closet for [rm].... Style Tip: You can wear this skirt with just about any color... So don't miss out!... Price Firm! #straightskirt #pencilskirt #midiskirt #multicolorskirt #bodyconskirt"
1353042	Omron upper arm blood pressure monitor	1	Other/Daily & Travel items/Medical Supplies & Equipment		22.0	1	3 series .Brand new in the box.
296745	Mesh Front Skater Dress	2	Women/Skirts/Mini		11.0	1	Black skater dress with a mesh front showing a little bit of cleavage. Mesh back revealing entire back.
1282537	Pokemon Heartgold Version	2	Electronics/Video Games & Consoles/Games	Nintendo	49.0	0	A great game and complete!
31023	Muscle Tank	2	Women/Tops & Blouses/Tank, Cami		8.0	0	Has been worn Size: XXL (in juniors)
1147929	Ralph Lauren hoodie	2	Men/Sweats & Hoodies/Hoodie	Polo Ralph Lauren	16.0	0	Nice pole hoodie size medium (youth) smoke-free home no pets
94695	For Alley Smith	1	Handmade/Paper Goods/Sticker		8.0	1	"Custom name decal - 8"" - Alethea - hot pink"
938737	Women's swimsuit	1	Women/Swimwear/Two-Piece	La Blanca	16.0	0	Top is brand name La Blanca, brand new without tags size 12. Bottoms are size XL brand Bongo brand new with tags.
680635	Cute white bag! My lowest	2	Women/Women's Handbags/Hobo		32.0	0	White with green/red stripe and gold detail. White is a lil dingy and needs a good wipe down. Never carried.
102616	Adidas Sweatshirt	3	Women/Sweaters/Hooded	Adidas	28.0	0	Size: (US) Large (UK) 18 Material: Cotton and Polyester About: Comfy Hoodie with slight usage and pockets.
936913	Littlest Pet Shop Pink Jacket	2	Kids/Toys/Dolls & Accessories	Littlest Pet Shop	3.0	1	Littlest Pet Shop Pink Jacket. Item#SM34 LISTING IS FOR ITEMS PICTURED SHOWS NORMAL WEAR AND TEAR WITH A POSSIBILITY OF ANY OF THE FOLLOWING: SCUFF/SCRATCHES/MARKS/INITIALS FROM A MARKER/PAINT WEAR SEE PICTURES FOR WHATS INCLUDED. WHAT'S IS IN THE PICTURE IS WHAT YOU WILL BE RECEIVING. NOT SURE IF THERE ARE ANY OTHER ORIGINAL PIECES MISSING. PLEASE USE THE ZOOM FEATURE FOR ADDED DESCRIPTION/DETAILS..
1273861	Perfect T	2	Women/Tops & Blouses/Blouse	LuLaRoe	18.0	1	L Perfect T - shirt that flows out at the waist. Very flattering! Size L fits size 16-20.
877315	RESERVED LISTING! DO NOT BUY!	2	Women/Other/Other		19.0	0	**For CHASINGDREAMS** 2items, top and choker.
519875	Hollister and burgundy top bundle	2	Women/Jeans/Slim, Skinny	Hollister	24.0	0	On hold
415531	Bundle For @gloria Ot	2	Men/Tops/T-shirts		18.0	0	No description yet
423232	Nwt Under armour s. Curry short youth m	1	Sports & Outdoors/Apparel/Boys	Under Armour	18.0	0	Brand new with tags Under armour S.CURRY basketball shorts Boys youth medium Great color!
1023934	Bralette bundle	2	Women/Underwear/Bras	FOREVER 21	14.0	0	Black and cream bralettes, both size small. The black one is Forever 21 and the cream is no brand. Brand new and never worn! They have adjustable straps. Can fit 32A/32B
640092	2 leggings - One White + Light Pink	1	Women/Athletic Apparel/Pants, Tights, Leggings		27.0	1	BRAND NEW!!! Real price [rm] each A 3D textured white legging with attached skirt.  Light, stretchy and durable material that provides comfort for a great workout or a day out.  Fast drying material made of high quality Brazilian supplex. Supplex fabric composition: 90% Polyamide - 10% Elastane. Sizing: is available in “One Size Only”, as the fabric stretches to fit. Size fits 0 to 9. To promote. Brands. Victoria's Secret. Alo yoga. Nike. Adidas. Sports. Pink. Lululemon.
1219326	Disney Little Kingdom all princesses	1	Kids/Toys/Dolls & Accessories	Disney	70.0	1	Total 9 set: Cinderella Belle Ariel Rapunzel Tiana Jasmine Merida SnowWhite Aurora • Warning: Choking Hazard - Small parts. Not for children under 3 years. • Ages 4 and up
112793	LeapPad2 Pink	3	Kids/Toys/Electronics for Kids	Leap Frog	21.0	0	Leapfrog leappad 2 has a silicone case.... in good working condition will need a new stylus and it charges and keeps a good charge comes with tablet, matching leapfrog headphones, and carry case ..... comes preloaded with games like ninja turtles,scooby,Disney Planes,barbie,tinkerbell and even kidsbop28....but if u wanna buy new content online you might not be able to keep them...not sure!! I will delete all accounts so u can start on your own account
1206691	Kate Spade Bag	2	Women/Women's Handbags/Messenger & Crossbody	Kate Spade	75.0	1	This bag has a lot of room and was also used only a couple of times!! It's super cute and has an adjustable chain attached so you can wear it on the side!
966900	Dooney & Bourke Large Satchel	2	Women/Women's Handbags/Satchel	Dooney & Bourke	154.0	0	"This Dooney & Bourke Large Ostrich Barlow Satchel is in Excellent condition and has only been used one time. I don't use it anymore and it just sits in my closet that is why I am selling it. There are no stains on the inside or outside. All zippers and snaps work as well. NOTHING WRONG WITH IT IN PERFECT CONDITION. Comes with the purse and the long strap. The measurements for this purse are: H 10.25"" x W 6"" x L 12.5"" Asking [rm] it retails for [rm] in stores and online right now."
250295	FREESHIPPING Black crop top skirt outfit	3	Women/Dresses/Other		15.0	1	Stretchy Size M/L Worn once for like 10 minutes Good condition
132261	Rainbow Jewelry Lot	3	Kids/Car Seats & Accessories/Accessories		6.0	1	Rainbow Jewelry Lot Kids For little girls Used, sold set as is Fall cleaning and found these from years ago!
579239	Baseball tee	3	Kids/Boys (4+)/Top & T-shirts		5.0	1	Size youth large. Hundred percent polyester. Still in great condition. Never worn but somehow got dirty so I washed and line dried.
934074	Bundle:)	2	Kids/Girls (4+)/Tops & T-Shirts		14.0	0	No description yet
1293510	Free ship: 2 for [rm] belly rings	1	Handmade/Jewelry/Jewelry		4.0	1	2 for [rm] 3 for [rm] Sold: light purple and black
932540	Nintendo DS game Namco Museum DS	2	Electronics/Video Games & Consoles/Games	Nintendo	13.0	1	Check my closet for more games!
1301302	Crystal Belly Rings	1	Women/Jewelry/Rings		10.0	1	Brand NEW gorgeous belly button rings!! They're all bright and vibrant with beautifully sparkling crystals ♡ Great for this Spring & Summer ✌ ✳Pick ANY 5 for [rm]✳ (Stainless steel, 14 gauge) *Price is FIRM but enjoy FREE SHIPPING (:
641919	Pokemon Black 2 CASE AND MANUALS	2	Electronics/Video Games & Consoles/Games	Nintendo	6.0	1	CASE AND MANUALS Case is great shape. All the manuals are there.
